region_id,estimation_id,level_name,traffic,read_traffic,write_traffic,bandwidth,read_bandwidth,write_bandwidth,bandwidth_utilization,read_bandwidth_utilization,write_bandwidth_utilization,traffic_defined_time,traffic_defined_read_time,traffic_defined_write_time,bytes_ck,read_bytes_ck,write_bytes_ck
180,0,llc,718166.0,718166.0,0.0,172456492.28300837,172456492.28300837,0.0,0.0009980121081192615,0.001996024216238523,0.0,8.312106481481482e-06,8.312106481481482e-06,0.0,0.12774554983926548,0.12774554983926548,0.0
180,0,dram,718166.0,718166.0,0.0,172456492.28300837,172456492.28300837,0.0,0.003592843589229341,0.003592843589229341,0.0,1.4961791666666666e-05,1.4961791666666666e-05,0.0,0.12774554983926548,0.12774554983926548,0.0
181,0,l3,2534720.0,2072896.0,461824.0,608673927.9213817,497774014.6811168,110899913.24026488,0.0070448371287196955,0.005761273318068482,0.0012835638106512138,2.9337037037037036e-05,2.3991851851851852e-05,5.345185185185185e-06,0.4508695762380605,0.36872149235638285,0.08214808388167769
181,0,gti,718166.0,718166.0,0.0,172456492.28300837,172456492.28300837,0.0,0.0009980121081192615,0.001996024216238523,0.0,8.312106481481482e-06,8.312106481481482e-06,0.0,0.12774554983926548,0.12774554983926548,0.0
181,0,llc,718166.0,718166.0,0.0,172456492.28300837,172456492.28300837,0.0,0.0009980121081192615,0.001996024216238523,0.0,8.312106481481482e-06,8.312106481481482e-06,0.0,0.12774554983926548,0.12774554983926548,0.0
181,0,dram,718166.0,718166.0,0.0,172456492.28300837,172456492.28300837,0.0,0.003592843589229341,0.003592843589229341,0.0,1.4961791666666666e-05,1.4961791666666666e-05,0.0,0.12774554983926548,0.12774554983926548,0.0
182,0,l3,2533184.0,2071424.0,461760.0,608305081.2032877,497420536.5762767,110884544.62701096,0.007040568069482496,0.005757182136299499,0.0012833859331829972,2.931925925925926e-05,2.3974814814814814e-05,5.344444444444445e-06,0.4505963564468798,0.36845965672316794,0.08213669972371182
182,0,gti,718166.0,718166.0,0.0,172456492.28300837,172456492.28300837,0.0,0.0009980121081192615,0.001996024216238523,0.0,8.312106481481482e-06,8.312106481481482e-06,0.0,0.12774554983926548,0.12774554983926548,0.0
182,0,llc,718166.0,718166.0,0.0,172456492.28300837,172456492.28300837,0.0,0.0009980121081192615,0.001996024216238523,0.0,8.312106481481482e-06,8.312106481481482e-06,0.0,0.12774554983926548,0.12774554983926548,0.0
182,0,dram,718166.0,718166.0,0.0,172456492.28300837,172456492.28300837,0.0,0.003592843589229341,0.003592843589229341,0.0,1.4961791666666666e-05,1.4961791666666666e-05,0.0,0.12774554983926548,0.12774554983926548,0.0
240,0,l3,910656.0,461632.0,449024.0,218679997.9899846,110853807.40050311,107826190.58948147,0.0025310184952544515,0.0012830301782465639,0.0012479883170078876,1.054e-05,5.3429629629629626e-06,5.197037037037037e-06,0.1619851836962849,0.08211393140778009,0.07987125228850481
240,0,gti,362497.0,362497.0,0.0,87048065.60476783,87048065.60476783,0.0,0.0005037503796572212,0.0010075007593144424,0.0,4.19556712962963e-06,4.19556712962963e-06,0.0,0.06448004859612431,0.06448004859612431,0.0
240,0,llc,362497.0,362497.0,0.0,87048065.60476783,87048065.60476783,0.0,0.0005037503796572212,0.0010075007593144424,0.0,4.19556712962963e-06,4.19556712962963e-06,0.0,0.06448004859612431,0.06448004859612431,0.0
240,0,dram,362497.0,362497.0,0.0,87048065.60476783,87048065.60476783,0.0,0.0018135013667659964,0.0018135013667659964,0.0,7.552020833333333e-06,7.552020833333333e-06,0.0,0.06448004859612431,0.06448004859612431,0.0
183,0,l3,909760.0,461056.0,448704.0,218464837.40442976,110715489.88121787,107749347.5232119,0.0025285282106994184,0.0012814292810326142,0.0012470989296668043,1.052962962962963e-05,5.3362962962962965e-06,5.193333333333333e-06,0.1618258054847628,0.08201147398608731,0.07981433149867548
183,0,gti,362497.0,362497.0,0.0,87048065.60476783,87048065.60476783,0.0,0.0005037503796572212,0.0010075007593144424,0.0,4.19556712962963e-06,4.19556712962963e-06,0.0,0.06448004859612431,0.06448004859612431,0.0
183,0,llc,362497.0,362497.0,0.0,87048065.60476783,87048065.60476783,0.0,0.0005037503796572212,0.0010075007593144424,0.0,4.19556712962963e-06,4.19556712962963e-06,0.0,0.06448004859612431,0.06448004859612431,0.0
183,0,dram,362497.0,362497.0,0.0,87048065.60476783,87048065.60476783,0.0,0.0018135013667659964,0.0018135013667659964,0.0,7.552020833333333e-06,7.552020833333333e-06,0.0,0.06448004859612431,0.06448004859612431,0.0
340,0,l3,108530.0,66470.0,42060.0,26061806.19449389,15961745.67168533,10100060.522808561,0.00030164127539923484,0.00018474242675561725,0.0001168988486436176,1.2561342592592592e-06,7.693287037037037e-07,4.868055555555555e-07,0.01930504162555103,0.011823515312359504,0.007481526313191526
340,0,gti,59666.0,59666.0,0.0,14327869.975128282,14327869.975128282,0.0,8.29159142079183e-05,0.0001658318284158366,0.0,6.905787037037037e-07,6.905787037037037e-07,0.0,0.010613237018613542,0.010613237018613542,0.0
340,0,llc,59666.0,59666.0,0.0,14327869.975128282,14327869.975128282,0.0,8.29159142079183e-05,0.0001658318284158366,0.0,6.905787037037037e-07,6.905787037037037e-07,0.0,0.010613237018613542,0.010613237018613542,0.0
340,0,dram,59666.0,59666.0,0.0,14327869.975128282,14327869.975128282,0.0,0.0002984972911485059,0.0002984972911485059,0.0,1.2430416666666668e-06,1.2430416666666668e-06,0.0,0.010613237018613542,0.010613237018613542,0.0
330,0,l3,74802.0,45094.0,29708.0,17962547.009679645,10828628.844877062,7133918.164802585,0.00020789984964906998,0.00012533135237126228,8.256849727780769e-05,8.657638888888889e-07,5.219212962962962e-07,3.438425925925926e-07,0.013305590377540479,0.008021206551760788,0.005284383825779692
330,0,gti,44647.0,44647.0,0.0,10721288.686681734,10721288.686681734,0.0,6.204449471459338e-05,0.00012408898942918676,0.0,5.167476851851852e-07,5.167476851851852e-07,0.0,0.007941695323467952,0.007941695323467952,0.0
330,0,llc,44647.0,44647.0,0.0,10721288.686681734,10721288.686681734,0.0,6.204449471459338e-05,0.00012408898942918676,0.0,5.167476851851852e-07,5.167476851851852e-07,0.0,0.007941695323467952,0.007941695323467952,0.0
330,0,dram,44647.0,44647.0,0.0,10721288.686681734,10721288.686681734,0.0,0.00022336018097253614,0.00022336018097253614,0.0,9.301458333333333e-07,9.301458333333333e-07,0.0,0.007941695323467952,0.007941695323467952,0.0
320,0,l3,72704.0,43840.0,28864.0,17458744.65644968,10527500.078933125,6931244.577516555,0.0002020688038940935,0.00012184606572839266,8.022273816570087e-05,8.414814814814814e-07,5.074074074074074e-07,3.3407407407407407e-07,0.012932403449221986,0.007798148206617131,0.005134255242604855
320,0,gti,43691.0,43691.0,0.0,10491720.02620135,10491720.02620135,0.0,6.07159723738504e-05,0.0001214319447477008,0.0,5.056828703703703e-07,5.056828703703703e-07,0.0,0.007771644463852852,0.007771644463852852,0.0
320,0,llc,43691.0,43691.0,0.0,10491720.02620135,10491720.02620135,0.0,6.07159723738504e-05,0.0001214319447477008,0.0,5.056828703703703e-07,5.056828703703703e-07,0.0,0.007771644463852852,0.007771644463852852,0.0
320,0,dram,43691.0,43691.0,0.0,10491720.02620135,10491720.02620135,0.0,0.00021857750054586148,0.00021857750054586148,0.0,9.102291666666667e-07,9.102291666666667e-07,0.0,0.007771644463852852,0.007771644463852852,0.0
160,0,l3,72512.0,43712.0,28800.0,17412638.81668793,10496762.852425292,6915875.964262637,0.00020153517148944363,0.0001214903107919594,8.004486069748424e-05,8.392592592592593e-07,5.059259259259259e-07,3.3333333333333335e-07,0.012898250975324392,0.007775379890685402,0.005122871084638991
160,0,gti,43691.0,43691.0,0.0,10491720.02620135,10491720.02620135,0.0,6.07159723738504e-05,0.0001214319447477008,0.0,5.056828703703703e-07,5.056828703703703e-07,0.0,0.007771644463852852,0.007771644463852852,0.0
160,0,llc,43691.0,43691.0,0.0,10491720.02620135,10491720.02620135,0.0,6.07159723738504e-05,0.0001214319447477008,0.0,5.056828703703703e-07,5.056828703703703e-07,0.0,0.007771644463852852,0.007771644463852852,0.0
160,0,dram,43691.0,43691.0,0.0,10491720.02620135,10491720.02620135,0.0,0.00021857750054586148,0.00021857750054586148,0.0,9.102291666666667e-07,9.102291666666667e-07,0.0,0.007771644463852852,0.007771644463852852,0.0
323,0,l3,67776.0,40960.0,26816.0,16275361.435898073,9835912.482506862,6439448.953391211,0.0001883722388414129,0.00011384157965864423,7.453065918276865e-05,7.844444444444445e-07,4.7407407407407405e-07,3.1037037037037036e-07,0.012055823285850425,0.0072858610981532314,0.004769962187697194
323,0,gti,42325.0,42325.0,0.0,10163696.18706306,10163696.18706306,0.0,5.8817686267726047e-05,0.00011763537253545209,0.0,4.898726851851852e-07,4.898726851851852e-07,0.0,0.007528663842268934,0.007528663842268934,0.0
323,0,llc,42325.0,42325.0,0.0,10163696.18706306,10163696.18706306,0.0,5.8817686267726047e-05,0.00011763537253545209,0.0,4.898726851851852e-07,4.898726851851852e-07,0.0,0.007528663842268934,0.007528663842268934,0.0
323,0,dram,42325.0,42325.0,0.0,10163696.18706306,10163696.18706306,0.0,0.00021174367056381375,0.00021174367056381375,0.0,8.817708333333333e-07,8.817708333333333e-07,0.0,0.007528663842268934,0.007528663842268934,0.0
324,0,l3,24384.0,14336.0,10048.0,5855441.649742367,3442569.3688774016,2412872.2808649647,6.777131539053664e-05,3.984455288052549e-05,2.7926762510011163e-05,2.822222222222222e-07,1.6592592592592593e-07,1.162962962962963e-07,0.004337364184994346,0.002550051384353631,0.0017873128006407146
324,0,gti,17748.0,17748.0,0.0,4261908.56297685,4261908.56297685,0.0,2.466382270241233e-05,4.932764540482466e-05,0.0,2.0541666666666668e-07,2.0541666666666668e-07,0.0,0.0031569693059087783,0.0031569693059087783,0.0
324,0,llc,17748.0,17748.0,0.0,4261908.56297685,4261908.56297685,0.0,2.466382270241233e-05,4.932764540482466e-05,0.0,2.0541666666666668e-07,2.0541666666666668e-07,0.0,0.0031569693059087783,0.0031569693059087783,0.0
324,0,dram,17748.0,17748.0,0.0,4261908.56297685,4261908.56297685,0.0,8.878976172868438e-05,8.878976172868438e-05,0.0,3.6975e-07,3.6975e-07,0.0,0.0031569693059087783,0.0031569693059087783,0.0
325,0,l3,24384.0,14336.0,10048.0,5855441.649742367,3442569.3688774016,2412872.2808649647,6.777131539053664e-05,3.984455288052549e-05,2.7926762510011163e-05,2.822222222222222e-07,1.6592592592592593e-07,1.162962962962963e-07,0.004337364184994346,0.002550051384353631,0.0017873128006407146
325,0,gti,17748.0,17748.0,0.0,4261908.56297685,4261908.56297685,0.0,2.466382270241233e-05,4.932764540482466e-05,0.0,2.0541666666666668e-07,2.0541666666666668e-07,0.0,0.0031569693059087783,0.0031569693059087783,0.0
325,0,llc,17748.0,17748.0,0.0,4261908.56297685,4261908.56297685,0.0,2.466382270241233e-05,4.932764540482466e-05,0.0,2.0541666666666668e-07,2.0541666666666668e-07,0.0,0.0031569693059087783,0.0031569693059087783,0.0
325,0,dram,17748.0,17748.0,0.0,4261908.56297685,4261908.56297685,0.0,8.878976172868438e-05,8.878976172868438e-05,0.0,3.6975e-07,3.6975e-07,0.0,0.0031569693059087783,0.0031569693059087783,0.0
161,0,l3,21120.0,12288.0,8832.0,5071642.373792601,2950773.7447520588,2120868.629040542,5.869956451148843e-05,3.415247389759327e-05,2.4547090613895165e-05,2.4444444444444445e-07,1.4222222222222222e-07,1.0222222222222223e-07,0.00375677212873526,0.0021857583294459695,0.0015710137992892906
161,0,gti,15700.000000000002,15700.000000000002,0.0,3770112.938851508,3770112.938851508,0.0,2.1817783210946227e-05,4.3635566421892454e-05,0.0,1.81712962962963e-07,1.81712962962963e-07,0.0,0.002792676251001117,0.002792676251001117,0.0
161,0,llc,15700.000000000002,15700.000000000002,0.0,3770112.938851508,3770112.938851508,0.0,2.1817783210946227e-05,4.3635566421892454e-05,0.0,1.81712962962963e-07,1.81712962962963e-07,0.0,0.002792676251001117,0.002792676251001117,0.0
161,0,dram,15700.000000000002,15700.000000000002,0.0,3770112.938851508,3770112.938851508,0.0,7.854401955940641e-05,7.854401955940641e-05,0.0,3.2708333333333336e-07,3.2708333333333336e-07,0.0,0.002792676251001117,0.002792676251001117,0.0
328,0,l3,21120.0,12288.0,8832.0,5071642.373792601,2950773.7447520588,2120868.629040542,5.869956451148843e-05,3.415247389759327e-05,2.4547090613895165e-05,2.4444444444444445e-07,1.4222222222222222e-07,1.0222222222222223e-07,0.00375677212873526,0.0021857583294459695,0.0015710137992892906
328,0,gti,15700.000000000002,15700.000000000002,0.0,3770112.938851508,3770112.938851508,0.0,2.1817783210946227e-05,4.3635566421892454e-05,0.0,1.81712962962963e-07,1.81712962962963e-07,0.0,0.002792676251001117,0.002792676251001117,0.0
328,0,llc,15700.000000000002,15700.000000000002,0.0,3770112.938851508,3770112.938851508,0.0,2.1817783210946227e-05,4.3635566421892454e-05,0.0,1.81712962962963e-07,1.81712962962963e-07,0.0,0.002792676251001117,0.002792676251001117,0.0
328,0,dram,15700.000000000002,15700.000000000002,0.0,3770112.938851508,3770112.938851508,0.0,7.854401955940641e-05,7.854401955940641e-05,0.0,3.2708333333333336e-07,3.2708333333333336e-07,0.0,0.002792676251001117,0.002792676251001117,0.0
162,0,l3,18560.0,10624.0,7936.0,4456897.843635922,2551189.8001502175,1905708.0434857046,5.158446578282317e-05,2.952765972396085e-05,2.205680605886232e-05,2.1481481481481483e-07,1.2296296296296297e-07,9.185185185185185e-08,0.003301405810100683,0.0018897702223334945,0.0014116355877671887
162,0,gti,10922.000000000002,10922.000000000002,0.0,2622749.905613769,2622749.905613769,0.0,1.5177950842672272e-05,3.0355901685344544e-05,0.0,1.2641203703703705e-07,1.2641203703703705e-07,0.0,0.001942777707862051,0.001942777707862051,0.0
162,0,llc,10922.000000000002,10922.000000000002,0.0,2622749.905613769,2622749.905613769,0.0,1.5177950842672272e-05,3.0355901685344544e-05,0.0,1.2641203703703705e-07,1.2641203703703705e-07,0.0,0.001942777707862051,0.001942777707862051,0.0
162,0,dram,10922.000000000002,10922.000000000002,0.0,2622749.905613769,2622749.905613769,0.0,5.464062303362018e-05,5.464062303362018e-05,0.0,2.275416666666667e-07,2.275416666666667e-07,0.0,0.001942777707862051,0.001942777707862051,0.0
331,0,l3,1842.0,1062.0,780.0,442327.9002142979,255022.92618218475,187304.9740321131,5.119535882109929e-06,2.9516542382197308e-06,2.1678816438901978e-06,2.1319444444444444e-08,1.2291666666666666e-08,9.027777777777778e-09,0.00032765029645503546,0.0001889058712460628,0.00013874442520897269
331,0,gti,273.0,273.0,0.0,65556.74091123958,65556.74091123958,0.0,3.7937928768078463e-07,7.587585753615693e-07,0.0,3.1597222222222223e-09,3.1597222222222223e-09,0.0,4.856054882314043e-05,4.856054882314043e-05,0.0
331,0,llc,273.0,273.0,0.0,65556.74091123958,65556.74091123958,0.0,3.7937928768078463e-07,7.587585753615693e-07,0.0,3.1597222222222223e-09,3.1597222222222223e-09,0.0,4.856054882314043e-05,4.856054882314043e-05,0.0
331,0,dram,273.0,273.0,0.0,65556.74091123958,65556.74091123958,0.0,1.3657654356508245e-06,1.3657654356508245e-06,0.0,5.6875e-09,5.6875e-09,0.0,4.856054882314043e-05,4.856054882314043e-05,0.0
332,0,l3,896.0,512.0,384.0,215160.5855548376,122948.90603133578,92211.67952350184,2.490284555032843e-06,1.423019745733053e-06,1.0672648092997896e-06,1.037037037037037e-08,5.925925925925926e-09,4.444444444444444e-09,0.00015937821152210195,9.10732637269154e-05,6.830494779518655e-05
332,0,gti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,0,llc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,0,dram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,0,l3,896.0,512.0,384.0,215160.5855548376,122948.90603133578,92211.67952350184,2.490284555032843e-06,1.423019745733053e-06,1.0672648092997896e-06,1.037037037037037e-08,5.925925925925926e-09,4.444444444444444e-09,0.00015937821152210195,9.10732637269154e-05,6.830494779518655e-05
333,0,gti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
