estimation_id,region_id,simd_width,global_size,local_size,thread_count,time,speed_up,bounded_by
1787,324,8,"(1, 2)","(2, 128)",1,0.011117718518518518,0.8994651180764506,"Trip_Count, Latencies"
1788,324,8,"(1, 2)","(2, 256)",1,0.011117718518518518,0.8994651180764506,"Trip_Count, Latencies"
1789,324,8,"(1, 2)","(4, 2)",1,0.011117718518518518,0.8994651180764506,"Trip_Count, Latencies"
1790,324,8,"(1, 2)","(4, 4)",1,0.011117718518518518,0.8994651180764506,"Trip_Count, Latencies"
1791,324,8,"(1, 2)","(4, 8)",1,0.011117718518518518,0.8994651180764506,"Trip_Count, Latencies"
1792,324,8,"(1, 2)","(4, 16)",1,0.011117718518518518,0.8994651180764506,"Trip_Count, Latencies"
1793,324,8,"(1, 2)","(4, 32)",1,0.011117718518518518,0.8994651180764506,"Trip_Count, Latencies"
1794,324,8,"(1, 2)","(4, 64)",1,0.011117718518518518,0.8994651180764506,"Trip_Count, Latencies"
1795,324,8,"(1, 2)","(4, 128)",1,0.011117718518518518,0.8994651180764506,"Trip_Count, Latencies"
1796,324,8,"(1, 2)","(8, 1)",2,0.01059482,0.9438574699711747,"Trip_Count, Latencies"
1797,324,8,"(1, 2)","(8, 2)",1,0.011117718518518518,0.8994651180764506,"Trip_Count, Latencies"
1798,324,8,"(1, 2)","(8, 4)",1,0.011117718518518518,0.8994651180764506,"Trip_Count, Latencies"
1799,324,8,"(1, 2)","(8, 8)",1,0.011117718518518518,0.8994651180764506,"Trip_Count, Latencies"
1800,324,8,"(1, 2)","(8, 16)",1,0.011117718518518518,0.8994651180764506,"Trip_Count, Latencies"
1801,324,8,"(1, 2)","(8, 32)",1,0.011117718518518518,0.8994651180764506,"Trip_Count, Latencies"
1802,324,8,"(1, 2)","(8, 64)",1,0.011117718518518518,0.8994651180764506,"Trip_Count, Latencies"
1803,324,8,"(1, 2)","(16, 1)",2,0.01059482,0.9438574699711747,"Trip_Count, Latencies"
1804,324,8,"(1, 2)","(16, 2)",1,0.011117718518518518,0.8994651180764506,"Trip_Count, Latencies"
1805,324,8,"(1, 2)","(16, 4)",1,0.011117718518518518,0.8994651180764506,"Trip_Count, Latencies"
1806,324,8,"(1, 2)","(16, 8)",1,0.011117718518518518,0.8994651180764506,"Trip_Count, Latencies"
1807,324,8,"(1, 2)","(16, 16)",1,0.011117718518518518,0.8994651180764506,"Trip_Count, Latencies"
1808,324,8,"(1, 2)","(16, 32)",1,0.011117718518518518,0.8994651180764506,"Trip_Count, Latencies"
1809,324,8,"(1, 2)","(32, 1)",2,0.01059482,0.9438574699711747,"Trip_Count, Latencies"
1810,324,8,"(1, 2)","(32, 2)",1,0.011117718518518518,0.8994651180764506,"Trip_Count, Latencies"
1811,324,8,"(1, 2)","(32, 4)",1,0.011117718518518518,0.8994651180764506,"Trip_Count, Latencies"
1812,324,8,"(1, 2)","(32, 8)",1,0.011117718518518518,0.8994651180764506,"Trip_Count, Latencies"
1813,324,8,"(1, 2)","(32, 16)",1,0.011117718518518518,0.8994651180764506,"Trip_Count, Latencies"
1814,324,8,"(1, 2)","(64, 1)",2,0.01059482,0.9438574699711747,"Trip_Count, Latencies"
1815,324,8,"(1, 2)","(64, 2)",1,0.011117718518518518,0.8994651180764506,"Trip_Count, Latencies"
1816,324,8,"(1, 2)","(64, 4)",1,0.011117718518518518,0.8994651180764506,"Trip_Count, Latencies"
1817,324,8,"(1, 2)","(64, 8)",1,0.011117718518518518,0.8994651180764506,"Trip_Count, Latencies"
1818,324,8,"(1, 2)","(128, 1)",2,0.01059482,0.9438574699711747,"Trip_Count, Latencies"
1819,324,8,"(1, 2)","(128, 2)",1,0.011117718518518518,0.8994651180764506,"Trip_Count, Latencies"
1820,324,8,"(1, 2)","(128, 4)",1,0.011117718518518518,0.8994651180764506,"Trip_Count, Latencies"
1821,324,8,"(1, 2)","(256, 1)",2,0.01059482,0.9438574699711747,"Trip_Count, Latencies"
1822,324,8,"(1, 2)","(256, 2)",1,0.011117718518518518,0.8994651180764506,"Trip_Count, Latencies"
1823,324,8,"(1, 2)","(512, 1)",2,0.01059482,0.9438574699711747,"Trip_Count, Latencies"
1824,324,16,"(1,)","(8,)",1,0.010051629629629629,0.9948635563055926,"Trip_Count, Latencies"
1825,324,16,"(1, 2)","(1, 8)",1,0.01115467851851852,0.8964848232424116,"Trip_Count, Latencies"
1826,324,16,"(1,)","(16,)",1,0.010051629629629629,0.9948635563055926,"Trip_Count, Latencies"
1827,324,16,"(1, 2)","(1, 16)",1,0.01115467851851852,0.8964848232424116,"Trip_Count, Latencies"
1828,324,16,"(1,)","(32,)",1,0.010051629629629629,0.9948635563055926,"Trip_Count, Latencies"
1829,324,16,"(1, 2)","(1, 32)",1,0.01115467851851852,0.8964848232424116,"Trip_Count, Latencies"
1830,324,16,"(1,)","(64,)",1,0.010051629629629629,0.9948635563055926,"Trip_Count, Latencies"
1831,324,16,"(1, 2)","(1, 64)",1,0.01115467851851852,0.8964848232424116,"Trip_Count, Latencies"
1832,324,16,"(1,)","(128,)",1,0.010051629629629629,0.9948635563055926,"Trip_Count, Latencies"
1833,324,16,"(1, 2)","(1, 128)",1,0.01115467851851852,0.8964848232424116,"Trip_Count, Latencies"
1834,324,16,"(1,)","(256,)",1,0.010051629629629629,0.9948635563055926,"Trip_Count, Latencies"
1835,324,16,"(1, 2)","(1, 256)",1,0.01115467851851852,0.8964848232424116,"Trip_Count, Latencies"
1836,324,16,"(1,)","(512,)",1,0.010051629629629629,0.9948635563055926,"Trip_Count, Latencies"
1837,324,16,"(1, 2)","(1, 512)",1,0.01115467851851852,0.8964848232424116,"Trip_Count, Latencies"
1838,324,16,"(1, 2)","(2, 4)",1,0.01115467851851852,0.8964848232424116,"Trip_Count, Latencies"
1839,324,16,"(1, 2)","(2, 8)",1,0.01115467851851852,0.8964848232424116,"Trip_Count, Latencies"
1840,324,16,"(1, 2)","(2, 16)",1,0.01115467851851852,0.8964848232424116,"Trip_Count, Latencies"
1841,324,16,"(1, 2)","(2, 32)",1,0.01115467851851852,0.8964848232424116,"Trip_Count, Latencies"
1842,324,16,"(1, 2)","(2, 64)",1,0.01115467851851852,0.8964848232424116,"Trip_Count, Latencies"
1843,324,16,"(1, 2)","(2, 128)",1,0.01115467851851852,0.8964848232424116,"Trip_Count, Latencies"
1844,324,16,"(1, 2)","(2, 256)",1,0.01115467851851852,0.8964848232424116,"Trip_Count, Latencies"
1845,324,16,"(1, 2)","(4, 2)",1,0.01115467851851852,0.8964848232424116,"Trip_Count, Latencies"
1846,324,16,"(1, 2)","(4, 4)",1,0.01115467851851852,0.8964848232424116,"Trip_Count, Latencies"
1847,324,16,"(1, 2)","(4, 8)",1,0.01115467851851852,0.8964848232424116,"Trip_Count, Latencies"
1848,324,16,"(1, 2)","(4, 16)",1,0.01115467851851852,0.8964848232424116,"Trip_Count, Latencies"
1849,324,16,"(1, 2)","(4, 32)",1,0.01115467851851852,0.8964848232424116,"Trip_Count, Latencies"
1850,324,16,"(1, 2)","(4, 64)",1,0.01115467851851852,0.8964848232424116,"Trip_Count, Latencies"
1851,324,16,"(1, 2)","(4, 128)",1,0.01115467851851852,0.8964848232424116,"Trip_Count, Latencies"
1852,324,16,"(1, 2)","(8, 1)",2,0.010643826666666667,0.9395117294907721,"Trip_Count, Latencies"
1853,324,16,"(1, 2)","(8, 2)",1,0.01115467851851852,0.8964848232424116,"Trip_Count, Latencies"
1854,324,16,"(1, 2)","(8, 4)",1,0.01115467851851852,0.8964848232424116,"Trip_Count, Latencies"
1855,324,16,"(1, 2)","(8, 8)",1,0.01115467851851852,0.8964848232424116,"Trip_Count, Latencies"
1856,324,16,"(1, 2)","(8, 16)",1,0.01115467851851852,0.8964848232424116,"Trip_Count, Latencies"
1857,324,16,"(1, 2)","(8, 32)",1,0.01115467851851852,0.8964848232424116,"Trip_Count, Latencies"
1858,324,16,"(1, 2)","(8, 64)",1,0.01115467851851852,0.8964848232424116,"Trip_Count, Latencies"
1859,324,16,"(1, 2)","(16, 1)",2,0.010643826666666667,0.9395117294907721,"Trip_Count, Latencies"
1860,324,16,"(1, 2)","(16, 2)",1,0.01115467851851852,0.8964848232424116,"Trip_Count, Latencies"
1861,324,16,"(1, 2)","(16, 4)",1,0.01115467851851852,0.8964848232424116,"Trip_Count, Latencies"
1862,324,16,"(1, 2)","(16, 8)",1,0.01115467851851852,0.8964848232424116,"Trip_Count, Latencies"
1863,324,16,"(1, 2)","(16, 16)",1,0.01115467851851852,0.8964848232424116,"Trip_Count, Latencies"
1864,324,16,"(1, 2)","(16, 32)",1,0.01115467851851852,0.8964848232424116,"Trip_Count, Latencies"
1865,324,16,"(1, 2)","(32, 1)",2,0.010643826666666667,0.9395117294907721,"Trip_Count, Latencies"
1866,324,16,"(1, 2)","(32, 2)",1,0.01115467851851852,0.8964848232424116,"Trip_Count, Latencies"
1867,324,16,"(1, 2)","(32, 4)",1,0.01115467851851852,0.8964848232424116,"Trip_Count, Latencies"
1868,324,16,"(1, 2)","(32, 8)",1,0.01115467851851852,0.8964848232424116,"Trip_Count, Latencies"
1869,324,16,"(1, 2)","(32, 16)",1,0.01115467851851852,0.8964848232424116,"Trip_Count, Latencies"
1870,324,16,"(1, 2)","(64, 1)",2,0.010643826666666667,0.9395117294907721,"Trip_Count, Latencies"
1871,324,16,"(1, 2)","(64, 2)",1,0.01115467851851852,0.8964848232424116,"Trip_Count, Latencies"
1872,324,16,"(1, 2)","(64, 4)",1,0.01115467851851852,0.8964848232424116,"Trip_Count, Latencies"
